Date,SPY
2007-01-24,101.5064
2007-01-25,100.3147
2007-01-26,100.2441
2007-01-29,100.1666
2007-01-30,100.6884
2007-01-31,101.3653
2007-02-01,101.9718
2007-02-02,102.1128
2007-02-05,102.141
2007-02-06,102.1692
2007-02-07,102.3949
2007-02-08,102.2609
2007-02-09,101.4993
2007-02-12,101.1538
2007-02-13,102.007
2007-02-14,102.6769
2007-02-15,102.8109
2007-02-16,102.7615
2007-02-20,102.9801
2007-02-21,102.9378
2007-02-22,102.8603
2007-02-23,102.4583
2007-02-26,102.3667
2007-02-27,98.3684
2007-02-28,99.3768
2007-03-01,99.0807
2007-03-02,97.7832
2007-03-05,96.8524
2007-03-06,98.5095
2007-03-07,98.4108
2007-03-08,99.2428
2007-03-09,99.271
2007-03-12,99.4191
2007-03-13,97.487
2007-03-14,98.2133
2007-03-15,98.3473
2007-03-16,98.0719
2007-03-19,99.2542
2007-03-20,99.7993
2007-03-21,101.4417
2007-03-22,101.3639
2007-03-23,101.5125
2007-03-26,101.378
2007-03-27,101.1373
2007-03-28,100.401
2007-03-29,100.5072
2007-03-30,100.5285
2007-04-02,100.6418
2007-04-03,101.7249
2007-04-04,101.8382
2007-04-05,102.1143
2007-04-09,102.2559
2007-04-10,102.3762
2007-04-11,101.9585
2007-04-12,102.4116
2007-04-13,102.8789
2007-04-16,103.8558
2007-04-17,104.1319
2007-04-18,104.2594
2007-04-19,104.231
2007-04-20,105.2151
2007-04-23,104.8186
2007-04-24,104.8611
2007-04-25,105.8239
2007-04-26,105.9443
2007-04-27,105.8593
2007-04-30,104.9815
2007-05-01,105.2505
2007-05-02,105.8664
2007-05-03,106.4398
2007-05-04,106.8434
2007-05-07,106.8646
2007-05-08,106.723
2007-05-09,107.0133
2007-05-10,105.8947
2007-05-11,106.8009
2007-05-14,106.5673
2007-05-15,106.5956
2007-05-16,107.3248
2007-05-17,107.1124
2007-05-18,108.0469
2007-05-21,107.9902
2007-05-22,107.9053
2007-05-23,107.9194
2007-05-24,106.9425
2007-05-25,107.3885
2007-05-29,107.7779
2007-05-30,108.6557
2007-05-31,108.5424
2007-06-01,109.0805
2007-06-04,109.0946
2007-06-05,108.6628
2007-06-06,107.4947
2007-06-07,105.5549
2007-06-08,106.9283
2007-06-11,107.1124
2007-06-12,105.9443
2007-06-13,107.5301
2007-06-14,108.2168
2007-06-15,108.8325
2007-06-18,108.7045
2007-06-19,108.9747
2007-06-20,107.4603
2007-06-21,108.0575
2007-06-22,107.0408
2007-06-25,106.5289
2007-06-26,105.4339
2007-06-27,106.9341
2007-06-28,106.9199
2007-06-29,106.9555
2007-07-02,107.9224
2007-07-03,108.3135
2007-07-05,108.1997
2007-07-06,108.7685
2007-07-09,108.7827
2007-07-10,107.3039
2007-07-11,108.0646
2007-07-12,109.771
2007-07-13,110.0981
2007-07-16,110.0839
2007-07-17,110.027
2007-07-18,109.8279
2007-07-19,110.2545
2007-07-20,109.1382
2007-07-23,109.4724
2007-07-24,107.574
2007-07-25,107.7945
2007-07-26,105.242
2007-07-27,103.173
2007-07-30,104.7869
2007-07-31,103.6067
2007-08-01,104.1115
2007-08-02,104.9433
2007-08-03,102.2416
2007-08-06,103.9551
2007-08-07,105.0642
2007-08-08,106.5289
2007-08-09,103.372
2007-08-10,102.8886
2007-08-13,103.2583
2007-08-14,101.6799
2007-08-15,100.2792
2007-08-16,101.0329
2007-08-17,102.8886
2007-08-20,102.8388
2007-08-21,103.045
2007-08-22,104.2679
2007-08-23,104.1755
2007-08-24,105.4624
2007-08-27,104.4812
2007-08-28,102.1847
2007-08-29,104.1897
2007-08-30,103.9124
2007-08-31,104.9362
2007-09-04,105.9956
2007-09-05,105.0784
2007-09-06,105.3202
2007-09-07,103.8555
2007-09-10,103.6564
2007-09-11,104.8651
2007-09-12,105.1353
2007-09-13,105.8748
2007-09-14,105.8676
2007-09-17,105.2988
2007-09-18,108.3988
2007-09-19,109.0387
2007-09-20,108.2708
2007-09-21,108.563
2007-09-24,108.363
2007-09-25,108.1487
2007-09-26,108.7202
2007-09-27,109.3631
2007-09-28,108.9988
2007-10-01,110.2275
2007-10-02,110.0775
2007-10-03,109.856
2007-10-04,110.0275
2007-10-05,111.3348
2007-10-08,110.7418
2007-10-09,111.7848
2007-10-10,111.5991
2007-10-11,111.0633
2007-10-12,111.6777
2007-10-15,110.7347
2007-10-16,109.856
2007-10-17,110.1918
2007-10-18,109.7917
2007-10-19,106.9199
2007-10-22,107.5414
2007-10-23,108.413
2007-10-24,108.213
2007-10-25,108.4701
2007-10-26,109.7417
2007-10-29,110.106
2007-10-30,109.3417
2007-10-31,110.4775
2007-11-01,107.8915
2007-11-02,108.0129
2007-11-05,107.1914
2007-11-06,108.6344
2007-11-07,105.6627
2007-11-08,105.1269
2007-11-09,103.6838
2007-11-12,102.6551
2007-11-13,105.7841
2007-11-14,105.4912
2007-11-15,103.9696
2007-11-16,104.1482
2007-11-19,102.698
2007-11-20,103.3267
2007-11-21,101.2121
2007-11-23,102.9623
2007-11-26,100.6906
2007-11-27,101.8479
2007-11-28,105.1054
2007-11-29,105.1412
2007-11-30,106.1984
2007-12-03,105.4983
2007-12-04,104.5554
2007-12-05,106.3056
2007-12-06,107.8272
2007-12-07,107.8058
2007-12-10,108.6416
2007-12-11,105.6627
2007-12-12,106.7056
2007-12-13,106.4842
2007-12-14,105.134
2007-12-17,103.6338
2007-12-18,104.2125
2007-12-19,104.2125
2007-12-20,104.8697
2007-12-21,106.3814
2007-12-24,107.1714
2007-12-26,107.4012
2007-12-27,106.0511
2007-12-28,105.7854
2007-12-31,105.0026
2008-01-02,104.0833
2008-01-03,104.033
2008-01-04,101.4836
2008-01-07,101.3974
2008-01-08,99.76
2008-01-09,100.8085
2008-01-10,101.4692
2008-01-11,100.6505
2008-01-14,101.462
2008-01-15,99.2285
2008-01-16,98.3739
2008-01-17,95.8244
2008-01-18,94.8406
2008-01-22,93.8782
2008-01-23,96.1333
2008-01-24,96.9448
2008-01-25,95.5444
2008-01-28,97.1243
2008-01-29,97.6055
2008-01-30,96.8873
2008-01-31,98.654
2008-02-01,100.2411
2008-02-04,98.9772
2008-02-05,96.3272
2008-02-06,95.5515
2008-02-07,96.1835
2008-02-08,95.5659
2008-02-11,96.0543
2008-02-12,96.9448
2008-02-13,97.9358
2008-02-14,97.074
2008-02-15,97.0525
2008-02-19,97.3254
2008-02-20,97.6127
2008-02-21,96.8011
2008-02-22,97.3972
2008-02-25,98.6253
2008-02-26,99.365
2008-02-27,99.2644
2008-02-28,98.2949
2008-02-29,96.1045
2008-03-03,95.8747
2008-03-04,95.5084
2008-03-05,96.1117
2008-03-06,94.1224
2008-03-07,93.1529
2008-03-10,91.9248
2008-03-11,95.2284
2008-03-12,94.3378
2008-03-13,94.5461
2008-03-14,93.0811
2008-03-17,92.1403
2008-03-18,95.9681
2008-03-19,93.591
2008-03-20,95.3245
2008-03-24,97.2299
2008-03-25,97.3237
2008-03-26,96.1328
2008-03-27,95.8297
2008-03-28,94.9131
2008-03-31,95.2451
2008-04-01,98.5939
2008-04-02,98.6589
2008-04-03,98.9042
2008-04-04,98.796
2008-04-07,98.8465
2008-04-08,98.7455
2008-04-09,98.031
2008-04-10,98.1681
2008-04-11,96.2628
2008-04-14,95.938
2008-04-15,96.1617
2008-04-16,98.7671
2008-04-17,98.9115
2008-04-18,99.9435
2008-04-21,99.994
2008-04-22,99.5538
2008-04-23,99.395
2008-04-24,99.828
2008-04-25,100.7518
2008-04-28,100.7735
2008-04-29,100.3765
2008-04-30,99.7847
2008-05-01,101.8489
2008-05-02,102.1303
2008-05-05,101.6396
2008-05-06,102.5201
2008-05-07,100.6941
2008-05-08,100.4343
2008-05-09,100.2466
2008-05-12,101.3725
2008-05-13,101.387
2008-05-14,101.5963
2008-05-15,102.8665
2008-05-16,102.9603
2008-05-19,103.2418
2008-05-20,102.4046
2008-05-21,100.6725
2008-05-22,100.6869
2008-05-23,99.3373
2008-05-27,100.0734
2008-05-28,100.5353
2008-05-29,101.0405
2008-05-30,101.2931
2008-06-02,100.2466
2008-06-03,99.662
2008-06-04,99.6115
2008-06-05,101.6035
2008-06-06,98.363
2008-06-09,98.6011
2008-06-10,98.1104
2008-06-11,96.6669
2008-06-12,97.035
2008-06-13,98.2619
2008-06-16,98.3197
2008-06-17,97.8433
2008-06-18,96.8907
2008-06-19,97.0133
2008-06-20,95.4387
2008-06-23,95.3444
2008-06-24,95.1558
2008-06-25,95.6055
2008-06-26,93.0088
2008-06-27,92.5011
2008-06-30,92.8275
2008-07-01,93.1176
2008-07-02,91.5219
2008-07-03,91.6162
2008-07-07,90.6805
2008-07-08,92.2907
2008-07-09,90.5137
2008-07-10,90.8836
2008-07-11,89.8246
2008-07-14,89.0122
2008-07-15,87.7574
2008-07-16,89.9117
2008-07-17,90.8111
2008-07-18,91.3768
2008-07-21,91.4276
2008-07-22,92.4648
2008-07-23,92.9653
2008-07-24,91.0359
2008-07-25,91.0142
2008-07-28,89.6796
2008-07-29,91.5944
2008-07-30,93.2264
2008-07-31,91.9933
2008-08-01,91.5074
2008-08-04,90.6587
2008-08-05,93.1031
2008-08-06,93.5165
2008-08-07,92.1239
2008-08-08,93.8357
2008-08-11,94.8076
2008-08-12,93.8212
2008-08-13,93.2554
2008-08-14,93.959
2008-08-15,94.4159
2008-08-18,93.1249
2008-08-19,92.1094
2008-08-20,92.5373
2008-08-21,92.6969
2008-08-22,94.0388
2008-08-25,92.1312
2008-08-26,92.3995
2008-08-27,93.2989
2008-08-28,94.4304
2008-08-29,93.415
2008-09-02,92.8347
2008-09-03,92.7549
2008-09-04,89.9624
2008-09-05,90.2453
2008-09-08,92.1094
2008-09-09,89.3749
2008-09-10,89.7376
2008-09-11,91.0359
2008-09-12,91.4566
2008-09-15,87.1046
2008-09-16,88.5625
2008-09-17,84.5805
2008-09-18,87.0901
2008-09-19,90.5488
2008-09-22,88.4988
2008-09-23,86.4854
2008-09-24,86.7626
2008-09-25,88.1195
2008-09-26,88.1633
2008-09-29,81.2546
2008-09-30,84.6178
2008-10-01,84.6688
2008-10-02,81.5975
2008-10-03,80.4959
2008-10-06,76.396
2008-10-07,72.9745
2008-10-08,71.1361
2008-10-09,66.168
2008-10-10,64.5631
2008-10-13,73.9375
2008-10-14,72.8432
2008-10-15,65.672
2008-10-16,68.4077
2008-10-17,67.9992
2008-10-20,72.0845
2008-10-21,69.9324
2008-10-22,66.1243
2008-10-23,66.8903
2008-10-24,63.498
2008-10-27,61.2437
2008-10-28,68.4004
2008-10-29,67.9043
2008-10-30,70.2534
2008-10-31,70.64
2008-11-03,70.8443
2008-11-04,73.2517
2008-11-05,70.1731
2008-11-06,66.2848
2008-11-07,68.4733
2008-11-10,67.576
2008-11-11,65.4896
2008-11-12,62.608
2008-11-13,66.5109
2008-11-14,63.1916
2008-11-17,62.3526
2008-11-18,63.5272
2008-11-19,59.4564
2008-11-20,55.0428
2008-11-21,58.0119
2008-11-24,62.0316
2008-11-25,62.4912
2008-11-26,64.906
2008-11-28,65.723
2008-12-01,59.9014
2008-12-02,62.2067
2008-12-03,63.7022
2008-12-04,62.2286
2008-12-05,64.1473
2008-12-08,66.3869
2008-12-09,65.2926
2008-12-10,65.7376
2008-12-11,64.1546
2008-12-12,64.9206
2008-12-15,64.0159
2008-12-16,67.0289
2008-12-17,66.3796
2008-12-18,65.1394
2008-12-19,64.8592
2008-12-22,64.0281
2008-12-23,63.3662
2008-12-24,63.734
2008-12-26,64.1017
2008-12-29,63.9178
2008-12-30,65.4329
2008-12-31,66.3669
2009-01-02,68.3673
2009-01-05,68.2864
2009-01-06,68.7424
2009-01-07,66.6831
2009-01-08,66.9567
2009-01-09,65.5211
2009-01-12,63.9472
2009-01-13,64.0649
2009-01-14,62.0498
2009-01-15,62.0719
2009-01-16,62.5573
2009-01-20,59.2551
2009-01-21,61.8144
2009-01-22,60.8584
2009-01-23,61.1231
2009-01-26,61.5423
2009-01-27,62.1675
2009-01-28,64.2708
2009-01-29,62.1822
2009-01-30,60.9172
2009-02-02,60.7333
2009-02-03,61.5865
2009-02-04,61.2849
2009-02-05,62.1969
2009-02-06,63.9686
2009-02-09,64.0576
2009-02-10,61.1231
2009-02-11,61.4835
2009-02-12,61.5276
2009-02-13,60.8657
2009-02-17,58.2622
2009-02-18,58.1225
2009-02-19,57.4981
2009-02-20,56.9384
2009-02-23,54.9012
2009-02-24,56.9826
2009-02-25,56.5354
2009-02-26,55.6146
2009-02-27,54.3717
2009-03-02,51.9227
2009-03-03,51.5329
2009-03-04,52.7537
2009-03-05,50.5989
2009-03-06,50.6871
2009-03-09,50.0914
2009-03-10,53.0773
2009-03-11,53.423
2009-03-12,55.5264
2009-03-13,55.9603
2009-03-16,55.7911
2009-03-17,57.4974
2009-03-18,58.7844
2009-03-19,58.0563
2009-03-20,56.8201
2009-03-23,60.9014
2009-03-24,59.7014
2009-03-25,60.331
2009-03-26,61.5606
2009-03-27,60.4495
2009-03-30,58.3607
2009-03-31,58.9015
2009-04-01,60.0422
2009-04-02,61.7976
2009-04-03,62.4124
2009-04-06,61.9236
2009-04-07,60.4792
2009-04-08,61.131
2009-04-09,63.5605
2009-04-13,63.5754
2009-04-14,62.4791
2009-04-15,63.1457
2009-04-16,64.0716
2009-04-17,64.5012
2009-04-20,61.7976
2009-04-21,63.005
2009-04-22,62.6198
2009-04-23,63.2346
2009-04-24,64.1901
2009-04-27,63.5828
2009-04-28,63.3828
2009-04-29,64.7309
2009-04-30,64.7531
2009-05-01,65.1012
2009-05-04,67.316
2009-05-05,67.0863
2009-05-06,68.25
2009-05-07,67.3011
2009-05-08,68.8714
2009-05-11,67.5826
2009-05-12,67.3826
2009-05-13,65.6864
2009-05-14,66.2493
2009-05-15,65.7086
2009-05-18,67.5752
2009-05-19,67.4937
2009-05-20,67.0419
2009-05-21,66.079
2009-05-22,65.9382
2009-05-26,67.6271
2009-05-27,66.4197
2009-05-28,67.3456
2009-05-29,68.5381
2009-06-01,70.1973
2009-06-02,70.2566
2009-06-03,69.3677
2009-06-04,70.0196
2009-06-05,70.0344
2009-06-08,69.7455
2009-06-09,70.101
2009-06-10,69.9233
2009-06-11,70.2344
2009-06-12,70.4269
2009-06-15,68.8122
2009-06-16,67.8789
2009-06-17,67.8122
2009-06-18,68.3078
2009-06-19,68.5603
2009-06-22,66.5044
2009-06-23,66.5565
2009-06-24,67.1286
2009-06-25,68.5901
2009-06-26,68.4113
2009-06-29,69.0519
2009-06-30,68.4932
2009-07-01,68.7763
2009-07-02,66.8992
2009-07-06,66.8917
2009-07-07,65.5956
2009-07-08,65.5509
2009-07-09,65.6775
2009-07-10,65.5211
2009-07-13,67.1167
2009-07-14,67.4951
2009-07-15,69.4691
2009-07-16,70.132
2009-07-17,70.1171
2009-07-20,70.8628
2009-07-21,71.1898
2009-07-22,71.1749
2009-07-23,72.7474
2009-07-24,73.0446
2009-07-27,73.2606
2009-07-28,72.9179
2009-07-29,72.7406
2009-07-30,73.499
2009-07-31,73.6032
2009-08-03,74.8174
2009-08-04,75.0111
2009-08-05,74.7951
2009-08-06,74.4077
2009-08-07,75.385
2009-08-10,75.2271
2009-08-11,74.2885
2009-08-12,75.0856
2009-08-13,75.6592
2009-08-14,75.0781
2009-08-17,73.2308
2009-08-18,73.8118
2009-08-19,74.4599
2009-08-20,75.2271
2009-08-21,76.702
2009-08-24,76.6946
2009-08-25,76.8435
2009-08-26,76.851
2009-08-27,77.0223
2009-08-28,77.0074
2009-08-31,76.3221
2009-09-01,74.6386
2009-09-02,74.3556
2009-09-03,74.9738
2009-09-04,76.0242
2009-09-08,76.6797
2009-09-09,77.2681
2009-09-10,78.0577
2009-09-11,78.0428
2009-09-14,78.4227
2009-09-15,78.7505
2009-09-16,79.9423
2009-09-17,79.8231
2009-09-18,79.874
2009-09-21,79.6719
2009-09-22,80.136
2009-09-23,79.4699
2009-09-24,78.5942
2009-09-25,78.175
2009-09-28,79.5746
2009-09-29,79.3351
2009-09-30,79.0283
2009-10-01,77.0898
2009-10-02,76.7081
2009-10-05,77.8532
2009-10-06,78.9684
2009-10-07,79.1854
2009-10-08,79.7917
2009-10-09,80.2782
2009-10-12,80.5925
2009-10-13,80.4279
2009-10-14,81.8125
2009-10-15,82.1119
2009-10-16,81.4981
2009-10-19,82.1717
2009-10-20,81.7384
2009-10-21,81.0042
2009-10-22,81.8275
2009-10-23,80.8919
2009-10-26,80.0162
2009-10-27,79.6495
2009-10-28,78.1451
2009-10-29,79.8216
2009-10-30,77.5089
2009-11-02,78.0778
2009-11-03,78.3247
2009-11-04,78.5268
2009-11-05,79.9714
2009-11-06,80.1809
2009-11-09,82.0071
2009-11-10,82.0221
2009-11-11,82.4412
2009-11-12,81.6029
2009-11-13,82.0445
2009-11-16,83.2345
2009-11-17,83.3311
2009-11-18,83.2794
2009-11-19,82.1942
2009-11-20,81.9023
2009-11-23,82.9426
2009-11-24,83.0699
2009-11-25,83.3618
2009-11-27,82.0071
2009-11-30,82.284
2009-12-01,83.3019
2009-12-02,83.2645
2009-12-03,82.6133
2009-12-04,83.0848
2009-12-07,82.9576
2009-12-08,82.037
2009-12-09,82.3446
2009-12-10,82.8079
2009-12-11,83.1597
2009-12-14,83.7285
2009-12-15,83.3393
2009-12-16,83.4666
2009-12-17,82.4636
2009-12-18,82.9302
2009-12-21,83.7729
2009-12-22,84.0739
2009-12-23,84.2395
2009-12-24,84.6383
2009-12-28,84.8189
2009-12-29,84.7
2009-12-30,84.6684
2009-12-31,83.8557
2010-01-04,85.2779
2010-01-05,85.5036
2010-01-06,85.5638
2010-01-07,85.925
2010-01-08,86.211
2010-01-11,86.3314
2010-01-12,85.5262
2010-01-13,86.2486
2010-01-14,86.4818
2010-01-15,85.5112
2010-01-19,86.5797
2010-01-20,85.6993
2010-01-21,84.0514
2010-01-22,82.1777
2010-01-25,82.5991
2010-01-26,82.2529
2010-01-27,82.6442
2010-01-28,81.6961
2010-01-29,80.8082
2010-02-01,82.0648
2010-02-02,83.0581
2010-02-03,82.6442
2010-02-04,80.0933
2010-02-05,80.2589
2010-02-08,79.6795
2010-02-09,80.6803
2010-02-10,80.5223
2010-02-11,81.365
2010-02-12,81.2973
2010-02-16,82.5765
2010-02-17,82.9678
2010-02-18,83.4569
2010-02-19,83.63
2010-02-22,83.645
2010-02-23,82.6292
2010-02-24,83.3892
2010-02-25,83.2763
2010-02-26,83.329
2010-03-01,84.1943
2010-03-02,84.4276
2010-03-03,84.5028
2010-03-04,84.7594
2010-03-05,85.9702
2010-03-08,85.9852
2010-03-09,86.1282
2010-03-10,86.5119
2010-03-11,86.8731
2010-03-12,86.8807
2010-03-15,86.9032
2010-03-16,87.5955
2010-03-17,88.1147
2010-03-18,88.0677
2010-03-19,87.6238
2010-03-22,88.0941
2010-03-23,88.7118
2010-03-24,88.2811
2010-03-25,88.1376
2010-03-26,88.0862
2010-03-29,88.6438
2010-03-30,88.7043
2010-03-31,88.402
2010-04-01,89.0065
2010-04-05,89.7318
2010-04-06,89.9434
2010-04-07,89.4296
2010-04-08,89.7413
2010-04-09,90.3287
2010-04-12,90.4723
2010-04-13,90.5403
2010-04-14,91.5679
2010-04-15,91.6434
2010-04-16,90.1852
2010-04-19,90.5252
2010-04-20,91.3337
2010-04-21,91.1674
2010-04-22,91.4394
2010-04-23,92.0382
2010-04-26,91.6888
2010-04-27,89.5203
2010-04-28,90.2003
2010-04-29,91.3167
2010-04-30,89.7715
2010-05-03,90.9332
2010-05-04,88.7949
2010-05-05,88.266
2010-05-06,85.3359
2010-05-07,84.065
2010-05-10,87.7673
2010-05-11,87.518
2010-05-12,88.742
2010-05-13,87.6389
2010-05-14,86.0522
2010-05-17,86.0975
2010-05-18,84.9264
2010-05-19,84.4428
2010-05-20,81.2543
2010-05-21,82.4443
2010-05-24,81.3828
2010-05-25,81.4644
2010-05-26,80.9747
2010-05-27,83.6873
2010-05-28,82.6363
2010-06-01,81.2468
2010-06-02,83.3624
2010-06-03,83.6495
2010-06-04,80.7103
2010-06-07,79.7054
2010-06-08,80.5592
2010-06-09,80.1285
2010-06-10,82.4708
2010-06-11,82.8712
2010-06-14,82.742
2010-06-15,84.6242
2010-06-16,84.5939
2010-06-17,84.7299
2010-06-18,84.821
2010-06-21,84.5789
2010-06-22,83.182
2010-06-23,82.9239
2010-06-24,81.5498
2010-06-25,81.8895
2010-06-28,81.6333
2010-06-29,79.1129
2010-06-30,78.3613
2010-07-01,78.0121
2010-07-02,77.5869
2010-07-06,78.0956
2010-07-07,80.5534
2010-07-08,81.3524
2010-07-09,81.9597
2010-07-12,82.0129
2010-07-13,83.2503
2010-07-14,83.2435
2010-07-15,83.2655
2010-07-16,80.9728
2010-07-19,81.4511
2010-07-20,82.3545
2010-07-21,81.2841
2010-07-22,83.0993
2010-07-23,83.8197
2010-07-26,84.6927
2010-07-27,84.6852
2010-07-28,84.1386
2010-07-29,83.7286
2010-07-30,83.7134
2010-08-02,85.6037
2010-08-03,85.1938
2010-08-04,85.7632
2010-08-05,85.6721
2010-08-06,85.3244
2010-08-09,85.7799
2010-08-10,85.3115
2010-08-11,82.977
2010-08-12,82.4684
2010-08-13,82.2255
2010-08-16,82.1875
2010-08-17,83.1972
2010-08-18,83.349
2010-08-19,81.899
2010-08-20,81.6333
2010-08-23,81.3248
2010-08-24,80.115
2010-08-25,80.4262
2010-08-26,79.8872
2010-08-27,81.1247
2010-08-30,79.9487
2010-08-31,79.9479
2010-09-01,82.3393
2010-09-02,83.1061
2010-09-03,84.1841
2010-09-07,83.2351
2010-09-08,83.8197
2010-09-09,84.2069
2010-09-10,84.6335
2010-09-13,85.5734
2010-09-14,85.5202
2010-09-15,85.8467
2010-09-16,85.8239
2010-09-17,85.856
2010-09-20,87.1687
2010-09-21,86.9932
2010-09-22,86.5658
2010-09-23,85.8621
2010-09-24,87.6343
2010-09-27,87.2145
2010-09-28,87.5198
2010-09-29,87.3672
2010-09-30,87.1077
2010-10-01,87.474
2010-10-04,86.8176
2010-10-05,88.5654
2010-10-06,88.5578
2010-10-07,88.451
2010-10-08,88.9451
2010-10-11,89.031
2010-10-12,89.3058
2010-10-13,90.0003
2010-10-14,89.6492
2010-10-15,89.8324
2010-10-18,90.2751
2010-10-19,89.0921
2010-10-20,89.9621
2010-10-21,90.1606
2010-10-22,90.3262
2010-10-25,90.5956
2010-10-26,90.6109
2010-10-27,90.3514
2010-10-28,90.3667
2010-10-29,90.4354
2010-11-01,90.4659
2010-11-02,91.1871
2010-11-03,91.5497
2010-11-04,93.3127
2010-11-05,93.6676
2010-11-08,93.4883
2010-11-09,92.8166
2010-11-10,93.1906
2010-11-11,92.8357
2010-11-12,91.739
2010-11-15,91.6107
2010-11-16,90.1835
2010-11-17,90.2278
2010-11-18,91.5554
2010-11-19,91.8092
2010-11-22,91.7328
2010-11-23,90.4029
2010-11-24,91.7405
2010-11-26,90.672
2010-11-29,90.9482
2010-11-30,90.4373
2010-12-01,92.3587
2010-12-02,93.5417
2010-12-03,93.7936
2010-12-06,93.6944
2010-12-07,93.7478
2010-12-08,94.0912
2010-12-09,94.4576
2010-12-10,95.0071
2010-12-13,95.0682
2010-12-14,95.1521
2010-12-15,94.7156
2010-12-16,95.2666
2010-12-17,95.3687
2010-12-20,95.5988
2010-12-21,96.205
2010-12-22,96.5042
2010-12-23,96.3661
2010-12-27,96.4044
2010-12-28,96.5425
2010-12-29,96.6116
2010-12-30,96.4581
2010-12-31,96.4812
2011-01-03,97.4786
2011-01-04,97.4249
2011-01-05,97.9313
2011-01-06,97.7394
2011-01-07,97.5476
2011-01-10,97.4249
2011-01-11,97.7701
2011-01-12,98.6525
2011-01-13,98.4894
2011-01-14,99.2049
2011-01-18,99.3737
2011-01-19,98.3993
2011-01-20,98.2688
2011-01-21,98.4913
2011-01-24,99.0514
2011-01-25,99.1051
2011-01-26,99.4888
2011-01-27,99.7343
2011-01-28,97.9926
2011-01-31,98.7292
2011-02-01,100.3097
2011-02-02,100.1141
2011-02-03,100.3404
2011-02-04,100.6243
2011-02-07,101.2534
2011-02-08,101.7138
2011-02-09,101.4828
2011-02-10,101.5227
2011-02-11,102.1281
2011-02-14,102.3736
2011-02-15,102.0514
2011-02-16,102.6959
2011-02-17,103.0028
2011-02-18,103.2176
2011-02-22,101.146
2011-02-23,100.5245
2011-02-24,100.4555
2011-02-25,101.5296
2011-02-28,102.1588
2011-03-01,100.4555
2011-03-02,100.6703
2011-03-03,102.4043
2011-03-04,101.6371
2011-03-07,100.8391
2011-03-08,101.7215
2011-03-09,101.5757
2011-03-10,99.694
2011-03-11,100.3864
2011-03-14,99.7803
2011-03-15,98.6371
2011-03-16,96.8072
2011-03-17,98.0924
2011-03-18,98.4492
2011-03-21,99.9749
2011-03-22,99.6281
2011-03-23,99.9133
2011-03-24,100.8688
2011-03-25,101.177
2011-03-28,100.9304
2011-03-29,101.6085
2011-03-30,102.3098
2011-03-31,102.1711
2011-04-01,102.6026
2011-04-04,102.6873
2011-04-05,102.6719
2011-04-06,102.9956
2011-04-07,102.7336
2011-04-08,102.3791
2011-04-11,102.0709
2011-04-12,101.308
2011-04-13,101.3003
2011-04-14,101.3774
2011-04-15,101.7472
2011-04-18,100.6068
2011-04-19,101.1847
2011-04-20,102.564
2011-04-21,103.088
2011-04-25,102.9802
2011-04-26,103.8671
2011-04-27,104.5444
2011-04-28,104.8835
2011-04-29,105.1301
2011-05-02,104.9683
2011-05-03,104.5907
2011-05-04,103.8971
2011-05-05,102.957
2011-05-06,103.4117
2011-05-09,103.8124
2011-05-10,104.6986
2011-05-11,103.5966
2011-05-12,104.0898
2011-05-13,103.2884
2011-05-16,102.6334
2011-05-17,102.618
2011-05-18,103.535
2011-05-19,103.7816
2011-05-20,102.957
2011-05-23,101.7626
2011-05-24,101.6779
2011-05-25,102.0169
2011-05-26,102.487
2011-05-27,102.88
2011-05-31,103.9511
2011-06-01,101.6162
2011-06-02,101.5084
2011-06-03,100.4989
2011-06-06,99.4393
2011-06-07,99.3739
2011-06-08,98.9577
2011-06-09,99.7129
2011-06-10,98.3259
2011-06-13,98.4029
2011-06-14,99.6513
2011-06-15,97.8789
2011-06-16,98.0947
2011-06-17,98.3874
2011-06-20,98.8908
2011-06-21,100.246
2011-06-22,99.6419
2011-06-23,99.3562
2011-06-24,98.2016
2011-06-27,99.0766
2011-06-28,100.3699
2011-06-29,101.2295
2011-06-30,102.1975
2011-07-01,103.7075
2011-07-05,103.6224
2011-07-06,103.7463
2011-07-07,104.8227
2011-07-08,104.0792
2011-07-11,102.1975
2011-07-12,101.756
2011-07-13,102.0968
2011-07-14,101.3921
2011-07-15,101.9806
2011-07-18,101.1443
2011-07-19,102.786
2011-07-20,102.724
2011-07-21,104.1489
2011-07-22,104.2186
2011-07-25,103.6378
2011-07-26,103.2506
2011-07-27,101.1365
2011-07-28,100.8423
2011-07-29,100.153
2011-08-01,99.7271
2011-08-02,97.1793
2011-08-03,97.7059
2011-08-04,93.1292
2011-08-05,92.9899
2011-08-08,86.934
2011-08-09,90.9764
2011-08-10,86.9573
2011-08-11,90.8603
2011-08-12,91.472
2011-08-15,93.408
2011-08-16,92.6104
2011-08-17,92.6723
2011-08-18,88.6764
2011-08-19,87.2283
2011-08-22,87.298
2011-08-23,90.171
2011-08-24,91.4411
2011-08-25,90.0471
2011-08-26,91.3559
2011-08-29,93.9811
2011-08-30,94.2289
2011-08-31,94.6471
2011-09-01,93.6558
2011-09-02,91.2629
2011-09-06,90.597
2011-09-07,93.1525
2011-09-08,92.1845
2011-09-09,89.7683
2011-09-12,90.3491
2011-09-13,91.1778
2011-09-14,92.44
2011-09-15,94.0353
2011-09-16,94.5926
2011-09-19,93.65
2011-09-20,93.541
2011-09-21,90.7854
